Count,Zip Code,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Total Frequency,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV_final,CLTV,Churn Reason
1,96054,Male,0,1,1,36,1,0,DSL,1,1,0,0,0,0,One year,0,0,3,53.65,1939.35,No,0,37,1931.3999999999999,1931.3999999999999,Don't know
1,96055,Male,1,1,0,4,0,0,DSL,0,0,1,0,0,0,Month-to-month,1,0,1,29.9,118.25,No,0,46,119.6,119.6,Don't know
1,96056,Female,0,1,1,24,1,0,No,0,0,0,0,0,0,Two year,0,0,1,19.7,452.55,No,0,42,472.79999999999995,472.79999999999995,Don't know
1,96057,Female,0,0,0,61,0,0,DSL,1,1,1,1,0,0,One year,0,1,4,43.7,2696.55,No,0,50,2665.7000000000003,2665.7000000000003,Don't know
1,96058,Male,0,0,0,16,1,1,DSL,0,1,0,0,0,0,Month-to-month,0,0,3,55.3,875.35,No,0,25,884.8,884.8,Don't know
1,96059,Male,0,1,1,65,1,0,No,0,0,0,0,0,0,Two year,1,1,1,19.85,1267.05,No,0,52,1290.25,1290.25,Don't know
1,96061,Female,0,1,1,26,1,0,No,0,0,0,0,0,0,Two year,0,1,1,19.65,494.9,No,0,37,510.9,510.9,Don't know
1,96062,Male,0,0,0,16,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,0,2,49.45,799,No,0,49,791.2,791.2,Don't know
1,96065,Male,0,0,1,5,1,0,No,0,0,0,0,0,0,Two year,0,0,1,20.45,106.9,No,0,75,102.25,102.25,Don't know
1,96067,Female,0,0,0,19,0,0,DSL,0,1,0,0,0,1,Month-to-month,1,0,2,39.7,710.05,No,0,65,754.3000000000001,754.3000000000001,Don't know
1,96068,Male,0,0,0,10,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,1,3,54.5,568.2,No,0,59,545.0,545.0,Don't know
1,96073,Female,0,0,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,1,7,111.6,8012.75,No,0,59,8035.2,8035.2,Don't know
1,96075,Female,0,1,1,10,1,0,DSL,0,1,1,0,0,0,Month-to-month,1,0,3,55.55,551.3,No,0,41,555.5,555.5,Don't know
1,96076,Male,0,1,0,11,1,0,No,0,0,0,0,0,0,One year,1,0,1,20.55,184.95,No,0,23,226.05,226.05,Don't know
1,96084,Male,0,1,1,17,1,1,DSL,1,0,0,1,0,0,One year,1,0,4,62.1,1096.65,No,0,33,1055.7,1055.7,Don't know
1,96085,Female,0,1,1,36,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,1,6,104.5,3684.95,No,0,49,3762.0,3762.0,Don't know
1,96086,Male,1,0,0,17,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,1,0,5,101.8,1752.45,No,0,53,1730.6,1730.6,Don't know
1,96087,Female,1,1,1,66,1,1,Fiber optic,1,1,0,1,1,1,One year,1,1,7,110.6,7210.85,No,0,67,7299.599999999999,7299.599999999999,Don't know
1,96088,Male,0,1,1,61,1,0,DSL,1,1,1,1,1,1,One year,0,1,7,84.9,5264.5,No,0,72,5178.900000000001,5178.900000000001,Don't know
1,96090,Male,0,0,0,22,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,0,4,93.2,2157.3,No,0,26,2050.4,2050.4,Don't know
1,96091,Male,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,0,0,24.4,24.4,No,0,66,24.4,24.4,Don't know
1,96092,Female,0,0,0,6,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,1,1,70.55,433.95,No,0,52,423.29999999999995,423.29999999999995,Don't know
1,96094,Female,0,1,1,68,1,0,DSL,1,1,1,1,1,1,Two year,1,1,7,85.0,5607.75,No,0,65,5780.0,5780.0,Don't know
1,96097,Female,0,1,1,52,1,0,Fiber optic,0,1,1,1,0,0,Month-to-month,0,1,4,85.8,4433.3,No,0,22,4461.599999999999,4461.599999999999,Don't know
1,96101,Female,0,0,1,10,1,0,Fiber optic,0,0,1,1,1,0,Month-to-month,1,0,4,91.1,964.35,No,0,50,911.0,911.0,Don't know
1,96104,Female,0,1,1,72,1,0,No,0,0,0,0,0,0,Two year,0,1,1,20.1,1460.85,No,0,30,1447.2,1447.2,Don't know
1,96105,Male,0,1,1,47,1,0,No,0,0,0,0,0,0,One year,0,0,1,20.05,951.55,No,0,64,942.35,942.35,Don't know
1,96106,Male,0,1,1,24,1,1,DSL,1,0,0,0,1,1,One year,0,0,5,74.8,1821.2,No,0,52,1795.1999999999998,1795.1999999999998,Don't know
1,96107,Male,0,0,0,65,1,1,No,0,0,0,0,0,0,One year,0,1,2,24.8,1600.95,No,0,76,1612.0,1612.0,Don't know
1,96108,Female,0,0,0,4,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,0,5,100.85,399.25,No,0,21,403.4,403.4,Don't know
1,96113,Female,0,0,0,34,1,0,Fiber optic,0,1,1,1,1,1,Month-to-month,1,0,6,105.1,3634.8,No,0,68,3573.3999999999996,3573.3999999999996,Don't know
1,96114,Female,0,1,0,14,1,0,No,0,0,0,0,0,0,Two year,0,0,1,20.4,292.4,No,0,73,285.59999999999997,285.59999999999997,Don't know
1,96116,Male,0,1,1,13,1,0,No,0,0,0,0,0,0,One year,0,0,1,20.0,218.55,No,0,27,260.0,260.0,Don't know
1,96117,Female,0,1,1,65,1,1,DSL,0,1,0,1,1,1,Two year,1,1,6,79.4,5071.9,No,0,65,5161.0,5161.0,Don't know
1,96118,Male,0,1,1,23,1,0,DSL,1,0,0,1,0,0,One year,0,1,3,57.2,1423.35,No,0,69,1315.6000000000001,1315.6000000000001,Don't know
1,96119,Male,0,1,0,55,1,0,DSL,1,1,1,0,0,0,Two year,0,0,4,58.6,3068.6,No,0,49,3223.0,3223.0,Don't know
1,96120,Male,0,1,0,49,1,0,Fiber optic,0,1,0,0,1,1,Two year,1,0,4,94.8,4690.65,No,0,29,4645.2,4645.2,Don't know
1,96121,Male,0,1,0,60,1,1,Fiber optic,0,1,1,0,1,1,One year,0,1,6,102.5,6157.6,No,0,54,6150.0,6150.0,Don't know
1,96122,Female,0,1,1,69,1,0,No,0,0,0,0,0,0,One year,1,1,1,20.35,1442.65,No,0,26,1404.15,1404.15,Don't know
1,96123,Male,0,0,0,40,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,0,3,84.9,3369.05,No,0,37,3396.0,3396.0,Don't know
1,96124,Male,0,1,0,67,1,0,DSL,1,1,0,1,0,1,Two year,1,1,5,69.2,4671.65,No,0,43,4636.400000000001,4636.400000000001,Don't know
1,96128,Female,0,1,1,13,1,0,No,0,0,0,0,0,0,Two year,0,0,1,20.85,272.35,No,0,58,271.05,271.05,Don't know
1,96130,Female,0,0,1,41,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,1,4,88.5,3645.05,No,0,27,3628.5,3628.5,Don't know
1,96132,Female,0,0,0,4,0,0,DSL,1,0,1,0,0,0,Month-to-month,0,0,2,35.0,135.75,No,0,70,140.0,140.0,Don't know
1,96133,Female,0,1,1,24,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,0,3,55.15,1319.85,No,0,80,1323.6,1323.6,Don't know
1,96134,Female,0,0,0,5,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,1,3,50.95,229.4,No,0,69,254.75,254.75,Don't know
1,96136,Female,0,0,0,5,1,1,DSL,0,1,0,0,0,1,Month-to-month,1,0,4,64.0,370.25,No,0,75,320.0,320.0,Don't know
1,96140,Female,0,1,1,72,1,1,DSL,1,1,1,1,1,0,Two year,0,1,7,80.2,5714.2,No,0,24,5774.400000000001,5774.400000000001,Don't know
1,96141,Female,0,0,0,24,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,1,2,49.3,1233.25,No,0,66,1183.1999999999998,1183.1999999999998,Don't know
1,96142,Female,0,1,0,42,1,1,DSL,1,0,1,1,1,1,Two year,0,1,7,84.35,3571.6,No,0,59,3542.7,3542.7,Don't know
1,96143,Female,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,0,1,20.05,83.3,No,0,30,80.2,80.2,Don't know
1,96145,Male,0,0,0,68,1,1,Fiber optic,1,1,1,1,1,1,One year,1,1,8,117.2,8035.95,No,0,55,7969.6,7969.6,Don't know
1,96146,Female,0,1,1,33,1,0,No,0,0,0,0,0,0,One year,0,0,1,20.1,579.4,No,0,62,663.3000000000001,663.3000000000001,Don't know
1,90001,Male,1,1,0,69,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,0,7,109.95,7634.25,No,0,63,7586.55,7586.55,Don't know
1,90002,Male,1,0,0,38,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,0,4,94.75,3653,No,0,71,3600.5,3600.5,Don't know
1,90003,Female,0,1,1,3,1,0,Fiber optic,0,1,0,1,0,0,Month-to-month,1,0,3,80.0,241.3,No,0,76,240.0,240.0,Don't know
1,90004,Female,0,1,1,48,1,1,DSL,0,1,0,1,1,1,Two year,0,0,6,79.65,3870.3,No,0,50,3823.2000000000003,3823.2000000000003,Don't know
1,90005,Female,0,1,0,15,1,1,No,0,0,0,0,0,0,Two year,0,0,2,25.2,387.9,No,0,25,378.0,378.0,Don't know
1,90006,Female,0,0,0,25,1,0,No,0,0,0,0,0,0,One year,0,1,1,19.9,527.5,No,0,56,497.49999999999994,497.49999999999994,Don't know
1,90008,Female,0,0,0,48,0,0,DSL,1,1,0,0,1,0,Month-to-month,1,0,3,44.8,2104.55,No,0,26,2150.3999999999996,2150.3999999999996,Don't know
1,90010,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,0,1,20.3,20.3,No,0,80,20.3,20.3,Don't know
1,90011,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,0,1,19.2,19.2,No,0,27,19.2,19.2,Don't know
1,90012,Female,0,0,0,37,1,0,Fiber optic,0,1,1,0,0,0,One year,0,0,3,80.05,3019.1,No,0,55,2961.85,2961.85,Don't know
1,90013,Male,1,1,0,66,1,1,Fiber optic,0,1,1,1,1,1,One year,1,1,7,107.35,7051.95,No,0,53,7085.099999999999,7085.099999999999,Don't know
1,90014,Female,0,1,0,26,0,0,DSL,1,1,1,0,1,0,One year,0,1,4,47.85,1190.5,No,0,79,1244.1000000000001,1244.1000000000001,Don't know
1,90015,Male,0,1,0,63,1,0,DSL,1,1,0,1,1,0,One year,0,1,5,70.8,4448.8,No,0,44,4460.4,4460.4,Don't know
1,90018,Male,1,1,0,18,1,0,DSL,1,0,0,0,0,1,Month-to-month,1,1,3,59.1,1011.05,No,0,30,1063.8,1063.8,Don't know
1,90019,Female,0,1,0,64,1,1,No,0,0,0,0,0,0,Two year,0,0,2,25.55,1714.95,No,0,22,1635.2,1635.2,Don't know
1,90021,Female,0,0,1,28,1,0,No,0,0,0,0,0,0,Month-to-month,0,0,1,20.25,535.35,No,0,54,567.0,567.0,Don't know
1,90022,Female,0,0,0,1,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,0,2,75.55,75.55,No,0,34,75.55,75.55,Don't know
1,90025,Male,0,1,0,66,1,1,Fiber optic,0,1,1,0,0,1,One year,0,0,5,95.3,6273.4,No,0,49,6289.8,6289.8,Don't know
1,90026,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,0,1,70.25,70.25,No,0,58,70.25,70.25,Don't know
1,90027,Female,0,1,0,18,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,0,2,50.3,908.75,No,0,67,905.4,905.4,Don't know
1,90029,Male,0,1,1,0,1,0,No,0,0,0,0,0,0,Two year,0,0,1,19.85, ,No,0,53,0.0,0.0,Don't know
1,90032,Male,0,0,1,12,1,0,No,0,0,0,0,0,0,Two year,0,1,1,19.35,212.3,No,0,74,232.20000000000002,232.20000000000002,Don't know
1,90034,Male,0,0,0,12,1,1,No,0,0,0,0,0,0,Month-to-month,0,0,2,25.0,316.2,No,0,53,300.0,300.0,Don't know
1,90035,Female,0,1,1,55,1,0,No,0,0,0,0,0,0,Two year,0,0,1,20.3,1079.05,No,0,36,1116.5,1116.5,Don't know
1,90036,Female,0,0,0,7,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,0,2,75.35,564.65,No,0,37,527.4499999999999,527.4499999999999,Don't know
1,90038,Female,0,1,1,68,1,1,DSL,1,1,1,1,1,1,Two year,0,1,8,88.0,6161.9,No,0,44,5984.0,5984.0,Don't know
1,90040,Female,1,0,0,49,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,0,1,43.8,2106.05,No,0,68,2146.2,2146.2,Don't know
1,90041,Male,0,0,0,40,0,0,DSL,1,1,1,0,1,1,One year,0,1,5,62.05,2511.55,No,0,34,2482.0,2482.0,Don't know
1,90042,Female,0,0,0,16,1,0,No,0,0,0,0,0,0,One year,0,1,1,20.1,318.6,No,0,22,321.6,321.6,Don't know
1,90044,Female,0,1,0,72,1,1,Fiber optic,0,1,1,0,1,1,One year,1,0,6,101.35,7323.15,No,0,25,7297.2,7297.2,Don't know
1,90045,Female,1,0,0,2,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,0,3,84.05,186.05,No,0,72,168.1,168.1,Don't know
1,90046,Male,0,1,1,23,1,0,No,0,0,0,0,0,0,Two year,0,0,1,20.9,454,No,0,46,480.7,480.7,Don't know
1,90047,Female,1,0,0,71,1,1,Fiber optic,0,1,1,0,1,1,One year,1,0,6,105.9,7521.95,No,0,60,7518.900000000001,7518.900000000001,Don't know
1,90058,Male,0,1,0,12,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,1,3,85.05,999.8,No,0,80,1020.5999999999999,1020.5999999999999,Don't know
1,90059,Female,0,0,0,54,0,0,DSL,1,0,0,1,0,1,One year,0,1,3,44.1,2369.7,No,0,32,2381.4,2381.4,Don't know
1,90061,Female,0,1,0,68,1,1,Fiber optic,0,1,1,1,0,0,Two year,0,1,5,90.2,6297.65,No,0,55,6133.6,6133.6,Don't know
1,90064,Male,0,0,0,27,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,0,3,53.45,1461.45,No,0,75,1443.15,1443.15,Don't know
1,90065,Male,0,0,0,21,1,0,No,0,0,0,0,0,0,Month-to-month,1,0,1,19.95,416.4,No,0,36,418.95,418.95,Don't know
1,90067,Female,1,0,0,64,1,1,DSL,0,1,1,1,0,1,Month-to-month,0,1,6,74.65,4869.35,No,0,58,4777.6,4777.6,Don't know
1,90069,Male,0,1,0,57,0,0,DSL,0,1,1,1,1,1,Two year,1,1,5,57.5,3265.95,No,0,75,3277.5,3277.5,Don't know
1,90077,Male,0,0,0,19,1,0,No,0,0,0,0,0,0,Two year,0,0,1,19.65,358.15,No,0,21,373.34999999999997,373.34999999999997,Don't know
1,90201,Male,0,1,0,31,1,0,Fiber optic,0,0,1,0,1,1,One year,1,0,4,93.8,2939.8,No,0,46,2907.7999999999997,2907.7999999999997,Don't know
1,90210,Male,0,0,0,52,1,1,DSL,1,1,1,1,1,1,Two year,1,0,8,89.25,4652.4,No,0,31,4641.0,4641.0,Don't know
1,90211,Female,0,0,0,46,1,1,Fiber optic,0,1,1,0,0,1,One year,1,0,5,94.15,4408.45,No,0,70,4330.900000000001,4330.900000000001,Don't know
1,90212,Female,1,0,0,11,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,0,3,55.6,580.8,No,0,80,611.6,611.6,Don't know
1,90220,Female,0,1,1,53,0,0,DSL,1,1,1,0,0,1,Month-to-month,1,1,4,48.7,2495.2,No,0,54,2581.1000000000004,2581.1000000000004,Don't know
1,90222,Male,1,0,0,57,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,1,6,104.9,5913.95,No,0,75,5979.3,5979.3,Don't know
1,90240,Female,0,1,1,71,1,0,No,0,0,0,0,0,0,Two year,0,1,1,19.9,1389.35,No,0,31,1412.8999999999999,1412.8999999999999,Don't know
1,90241,Female,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,0,1,19.4,19.4,No,0,72,19.4,19.4,Don't know
1,90242,Male,0,1,0,68,1,1,No,0,0,0,0,0,0,Two year,0,1,2,25.05,1629.2,No,0,24,1703.4,1703.4,Don't know
1,90245,Male,0,1,0,72,1,0,DSL,1,1,1,1,1,1,Two year,0,0,7,84.45,6033.1,No,0,50,6080.400000000001,6080.400000000001,Don't know
1,90247,Female,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,0,1,19.3,44.4,No,0,43,38.6,38.6,Don't know
1,90249,Female,0,0,0,41,1,0,DSL,1,0,1,1,1,1,One year,1,1,6,79.85,3320.75,No,0,48,3273.85,3273.85,Don't know
1,90250,Male,0,1,1,72,1,1,No,0,0,0,0,0,0,Two year,0,1,2,25.55,1867.7,No,0,40,1839.6000000000001,1839.6000000000001,Don't know
1,90262,Female,0,1,0,58,1,1,DSL,1,0,0,1,0,1,One year,1,0,5,68.4,3972.25,No,0,62,3967.2000000000003,3967.2000000000003,Don't know
1,90263,Female,0,0,0,7,1,0,No,0,0,0,0,0,0,Month-to-month,0,0,1,20.65,155.9,No,0,38,144.54999999999998,144.54999999999998,Don't know
1,90265,Female,0,1,0,65,1,0,DSL,1,0,1,0,0,0,Month-to-month,1,0,3,55.15,3673.15,No,0,34,3584.75,3584.75,Don't know
1,90266,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,0,1,70.6,70.6,No,0,61,70.6,70.6,Don't know
1,90270,Male,0,1,0,56,1,0,No,0,0,0,0,0,0,One year,0,1,1,19.95,1126.75,No,0,65,1117.2,1117.2,Don't know
1,90272,Male,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,0,1,19.0,73.45,No,0,28,76.0,76.0,Don't know
1,90274,Female,0,1,1,58,1,0,DSL,0,0,0,0,0,0,One year,1,0,1,44.1,2413.05,No,0,44,2557.8,2557.8,Don't know
1,90275,Male,0,1,0,62,1,1,Fiber optic,0,0,1,1,1,1,Two year,1,1,6,107.6,6912.7,No,0,40,6671.2,6671.2,Don't know
1,90277,Male,0,0,0,26,1,1,DSL,1,1,0,0,0,0,One year,0,0,4,61.55,1581.95,No,0,30,1600.3,1600.3,Don't know
1,90278,Male,0,0,0,62,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,0,1,5,90.7,5586.45,No,0,67,5623.400000000001,5623.400000000001,Don't know
1,90280,Female,0,1,1,58,1,0,Fiber optic,1,1,0,0,1,1,One year,0,1,5,99.25,5846.65,No,0,22,5756.5,5756.5,Don't know
1,90290,Female,0,1,0,68,1,1,DSL,1,1,1,1,1,1,Two year,1,0,8,91.7,6424.7,No,0,77,6235.6,6235.6,Don't know
1,90291,Female,0,1,1,61,1,1,Fiber optic,1,1,1,0,0,1,One year,1,1,6,100.7,6018.65,No,0,57,6142.7,6142.7,Don't know
1,90292,Female,0,0,0,42,1,1,DSL,0,0,1,1,1,1,Two year,1,1,6,78.45,3373.4,No,0,30,3294.9,3294.9,Don't know
1,90293,Male,0,0,0,18,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,1,3,84.3,1537.9,No,0,72,1517.3999999999999,1517.3999999999999,Don't know
1,90301,Female,0,0,0,56,1,0,No,0,0,0,0,0,0,Two year,1,1,1,19.55,1080.55,No,0,56,1094.8,1094.8,Don't know
1,90303,Female,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,1,1,20.45,82.85,No,0,40,81.8,81.8,Don't know
1,90304,Female,0,0,1,35,1,0,DSL,1,1,0,0,0,0,One year,0,1,3,55.6,2016.45,No,0,80,1946.0,1946.0,Don't know
1,90305,Female,0,1,1,64,1,1,Fiber optic,1,0,0,1,0,0,Month-to-month,1,1,4,86.8,5327.25,No,0,70,5555.2,5555.2,Don't know
1,90401,Female,0,0,0,31,1,0,No,0,0,0,0,0,0,One year,0,0,1,20.95,683.25,No,0,69,649.4499999999999,649.4499999999999,Don't know
1,90402,Female,1,1,0,67,1,0,No,0,0,0,0,0,0,Two year,1,1,1,20.05,1263.05,No,0,76,1343.3500000000001,1343.3500000000001,Don't know
1,90404,Female,1,1,0,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,0,8,113.65,7714.65,No,0,46,7955.5,7955.5,Don't know
1,90502,Male,0,1,1,2,1,0,DSL,1,1,0,1,0,0,Two year,0,0,4,59.5,130.5,No,0,61,119.0,119.0,Don't know
1,90503,Female,0,1,1,29,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,1,3,87.8,2621.75,No,0,25,2546.2,2546.2,Don't know
1,90504,Female,0,0,0,47,0,0,DSL,1,0,1,1,0,0,Two year,0,0,3,41.9,1875.25,No,0,45,1969.3,1969.3,Don't know
1,90601,Male,0,0,1,12,1,0,DSL,1,0,0,0,1,1,Month-to-month,1,0,4,69.85,837.5,No,0,36,838.1999999999999,838.1999999999999,Don't know
1,90602,Female,0,1,1,8,1,0,DSL,0,1,0,1,0,0,Month-to-month,0,1,3,56.3,401.5,No,0,21,450.4,450.4,Don't know
1,90603,Male,0,1,0,54,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,0,0,7,109.55,6118.95,No,0,42,5915.7,5915.7,Don't know
1,90604,Male,0,1,1,69,1,0,Fiber optic,0,1,0,1,1,0,Two year,1,0,4,92.15,6480.9,No,0,30,6358.35,6358.35,Don't know
1,90605,Female,0,0,0,26,1,1,DSL,1,1,0,0,1,0,Month-to-month,1,1,5,69.5,1800.05,No,0,55,1807.0,1807.0,Don't know
1,90606,Female,0,1,0,72,1,1,Fiber optic,1,1,1,1,0,0,Two year,1,1,6,97.0,7104.2,No,0,67,6984.0,6984.0,Don't know
1,90620,Female,0,0,0,70,0,0,DSL,1,0,1,1,1,1,Two year,1,1,5,58.35,4214.25,No,0,55,4084.5,4084.5,Don't know
1,90630,Female,0,1,1,28,1,0,Fiber optic,0,0,0,0,0,0,One year,1,1,1,70.4,1992.2,No,0,54,1971.2000000000003,1971.2000000000003,Don't know
1,90638,Female,0,1,0,21,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,0,4,94.3,1948.35,No,0,55,1980.3,1980.3,Don't know
1,90650,Female,0,1,1,53,1,0,No,0,0,0,0,0,0,One year,0,1,1,19.55,1007.9,No,0,29,1036.15,1036.15,Don't know
1,90660,Male,0,0,1,53,1,0,Fiber optic,1,1,1,0,0,1,One year,0,0,5,95.95,5036.9,No,0,61,5085.35,5085.35,Don't know
1,90680,Female,0,1,0,70,1,1,DSL,1,1,1,1,1,1,Two year,1,1,8,94.8,6859.05,No,0,71,6636.0,6636.0,Don't know
1,90701,Male,0,0,0,61,1,1,Fiber optic,1,1,1,0,1,1,One year,1,0,7,107.75,6521.9,No,0,29,6572.75,6572.75,Don't know
1,90703,Female,0,0,0,11,1,0,DSL,1,0,0,1,0,0,One year,1,0,3,54.6,617.85,No,0,49,600.6,600.6,Don't know
1,90704,Male,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,1,1,71.3,157.75,No,0,43,142.6,142.6,Don't know
1,90706,Male,0,0,0,25,1,0,No,0,0,0,0,0,0,One year,1,1,1,19.5,516.3,No,0,36,487.5,487.5,Don't know
1,90710,Female,0,0,0,41,1,1,DSL,0,1,0,0,0,0,One year,1,1,3,56.3,2364,No,0,46,2308.2999999999997,2308.2999999999997,Don't know
1,90715,Female,0,1,1,71,1,1,DSL,1,1,1,1,1,1,Two year,1,1,8,90.55,6239.05,No,0,66,6429.05,6429.05,Don't know
1,90716,Female,0,1,1,34,1,0,DSL,1,1,1,0,0,0,One year,1,0,4,60.8,2042.05,No,0,48,2067.2,2067.2,Don't know
1,90717,Male,0,0,0,29,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,1,1,5,98.8,2807.1,No,0,42,2865.2,2865.2,Don't know
1,90720,Male,1,1,0,40,1,0,Fiber optic,1,1,1,1,1,0,One year,1,1,6,98.15,4116.8,No,0,53,3926.0,3926.0,Don't know
1,90723,Male,0,1,0,36,0,0,DSL,1,0,1,0,0,0,One year,0,0,2,35.35,1317.95,No,0,60,1272.6000000000001,1272.6000000000001,Don't know
1,90731,Female,0,1,0,46,1,1,Fiber optic,0,1,0,1,1,1,One year,1,0,6,103.15,4594.65,No,0,32,4744.900000000001,4744.900000000001,Don't know
1,90732,Female,0,0,0,58,1,1,Fiber optic,1,1,1,0,1,1,One year,1,0,7,107.75,6332.75,No,0,57,6249.5,6249.5,Don't know
1,90740,Male,0,0,0,39,1,1,Fiber optic,0,1,0,0,0,0,One year,0,1,3,81.4,3213.75,No,0,22,3174.6000000000004,3174.6000000000004,Don't know
1,90743,Female,0,1,1,52,1,1,Fiber optic,0,1,1,0,1,0,One year,1,1,5,95.7,4976.15,No,0,31,4976.400000000001,4976.400000000001,Don't know
1,90744,Male,1,1,0,70,1,1,Fiber optic,0,1,1,0,1,1,One year,1,0,6,104.8,7308.95,No,0,57,7336.0,7336.0,Don't know
1,90745,Male,1,1,0,65,1,0,Fiber optic,0,0,0,0,0,0,One year,1,1,1,70.95,4555.2,No,0,30,4611.75,4611.75,Don't know
1,90746,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,0,1,44.95,44.95,No,0,75,44.95,44.95,Don't know
1,90802,Female,0,1,0,70,1,1,Fiber optic,0,0,1,0,1,1,One year,1,0,5,97.65,6982.5,No,0,35,6835.5,6835.5,Don't know
1,90803,Female,1,1,1,29,0,0,DSL,0,1,1,0,0,0,Month-to-month,1,0,2,35.65,1025.15,No,0,46,1033.85,1033.85,Don't know
1,90805,Female,0,0,0,67,1,1,DSL,1,0,1,1,1,1,Two year,1,0,7,85.25,5714.2,No,0,61,5711.75,5711.75,Don't know
1,90806,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,0,1,19.5,19.5,No,0,23,19.5,19.5,Don't know
1,90808,Female,0,1,1,30,1,1,No,0,0,0,0,0,0,Two year,1,0,2,25.1,789.55,No,0,35,753.0,753.0,Don't know
1,90810,Female,0,1,0,48,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,1,1,5,100.05,4834,No,0,34,4802.4,4802.4,Don't know
1,90813,Female,0,1,1,55,1,0,DSL,1,1,0,0,0,0,Month-to-month,0,0,3,55.7,3131.8,No,0,61,3063.5,3063.5,Don't know
1,90815,Male,0,0,0,37,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,1,0,4,91.15,3369.25,No,0,37,3372.55,3372.55,Don't know
1,90822,Female,0,1,0,31,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,1,3,83.85,2674.15,No,0,56,2599.35,2599.35,Don't know
1,91001,Male,0,0,0,4,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,0,1,45.9,199.75,No,0,39,183.6,183.6,Don't know
1,91006,Male,0,1,1,72,1,1,No,0,0,0,0,0,0,Two year,1,1,2,25.1,1790.8,No,0,52,1807.2,1807.2,Don't know
1,91010,Male,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,0,1,19.7,19.7,No,0,43,19.7,19.7,Don't know
1,91011,Female,1,0,0,15,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,0,3,91.5,1400.3,No,0,41,1372.5,1372.5,Don't know
1,91016,Male,0,1,1,8,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,1,2,51.3,411.6,No,0,66,410.4,410.4,Don't know
1,91020,Female,0,0,0,35,1,0,No,0,0,0,0,0,0,One year,0,0,1,21.1,741,No,0,79,738.5,738.5,Don't know
